,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
1706,3228,767,"Un concept de definiție citat din serial :    “ Universul e determinist . E lipsit de Dumnezeu , neutru , definit doar de legile fizicii . Pietricica se rostogolește fiindcă a fost aruncată . Omul mănâncă de foame . Efectul e întodeauna rezultatul care -l precedă .",Neutru
1707,3361,95,"Un cu carte ştie mai puţin decât crede un ţăran fără carte . Mândria scade ştiinţa lui . Este mai de preţ purtarea cea bună , decât multa ştiinţă Omul cu carte , îmbrăcat în haine de puşcăriaş , stârneşte scârba , dar pușcăriașul fără carte stârneşte mila-&gt ;  ",Tristete
1708,1423,547,Deci Țarul e îngrijorat .,Frica
1709,182,182,"O samă de prieteni geniali , simpatici și ingenioși ! ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️",Bucurie
1710,1813,159,"  stimată doamnă nu vă meritați nicidecum rădăcinile românești . Păcat , ca ne înjosiți mai rău decât suntem , și MARE PĂCAT , că nu ați fost așa de pornită când se luau de SimonaHalep . Asta da iubire de popor ! Vă mulțum",Furie
1711,1623,747,Crimă oribilă la Ocnița . Un de 20 de ani și- a ucis consăteanul cu mai multe lovituri de cuțit -,Frica
1712,3258,797,Misiune spectaculoasă : o navă NASA va coborî pe un asteroid pentru a lua   probe,Neutru
1713,1255,379,"” Frații dinamită ” , spaima Vasluiului : un mort , doi , 5 interlopi la pușcărie ...",Frica
1714,2231,577,a fost amendată în trafic de un care nu purta mască   news stiri romania,Furie
1715,2801,340,Ai mâncat ?,Neutru
1716,3569,303,- Şapte morţi în incendiul de la Institutul Matei Balş . Un alt a murit la două zile după tragedie -,Tristete
1717,1907,253,"  Si inca ceva : vb de agresivitate 🤣 ti- am mai zis ca la tine e ceva psihologic . Nu vrei sa accepti ca greseli de genul comentariului meu , in care tastatura a luat -o razna sunt NORMALE.Suntem , si culmea , pe graba ... si nu , nu am un cont",Furie
1718,2709,248,"HiPOD 13.02.2020 : Rămășițe de impact expuse , ale craterului Medrissa   număr :   ESP_051827_1985 data : 16 august 2017 altitudine : 279 km   NASA/JPL/UArizona   NASA Romanian Romania astronomie",Neutru
1719,634,634,Mulțumesc frumos . Make it so .,Bucurie
1720,1308,432,"Iată cum este hăituită primăriei Stănilești , de către Zaharia ! Mărturie revoltătoare a femeii !   abuz în serviciu , comuna Stănilești , intimidare , Local , Politic , , proces paternitate ,",Frica
1721,685,685,"Aș vrea să fiu ...   o floare în mâinile tale ,   un zâmbet pe buzele tale ,   o rază de lună ,   care îți spune seara   noapte bună ... ❤ ️ ❤ ️",Bucurie
1722,1920,266,"Curva blondă mai are tupeu să apară pe sticlă la conferință de presă ... Du -te acasă cu autobuzul cer ne agresează cu mesajul sublim Primăria Voluntari ! ! penală cu firmele tale din primărie prin cate ai supt zeci de milioane ... Nu vei scăpa , precum curvă Bica ! ! !",Furie
1723,24,24,Pentru dragoste și bunătate !,Bucurie
1724,519,519,Ai energie multa si pozitiva . nu se aprind ?,Bucurie
1725,620,620,"Crăciun binecuvântat cu visuri împlinite , alături de cei dragi !   La mulți ani sănătoși !",Bucurie
1726,1607,731,"Numărul celor infectați cu virusul COVID-19 în RM crește alarmant ! Au fost confirmate 11 cazuri noi , printre care un",Frica
1727,207,207,"Energie si distractie in fiecare miscare ! Vă astept să sărbătorim diseară la Noah Sport Play , de la 19.30 , in timpul sedinței de , cu muzică veselă , exerciții benefice ptr toate grupele musculare si …",Bucurie
1728,2975,514,"  Mi- a plăcut f mult muzica ei , dar nu cred că am mai ascultat ceva de prin ' 98 .",Neutru
1729,3861,595,Imi vine sa plang cand ma gandesc ca trebuie sa mi pun aparat dupa ce am incercat sa l evit pe cat am putut,Tristete
1730,2868,407,"  3 .    In situatia in care un oarecare   observator neutru isi propune sa radiografieze profilul patogen al   factorilor , fara sa priveasca algoritmii incantatori copios utilizati de media online ,",Neutru
1731,2786,325,O să citesc de pe laptop . Intru în scurt timp .,Neutru
1732,3516,250,Am citit 5 pagini și m am descurajat,Tristete
1733,1239,363,reci pentru Firea : Cîțu a trimis documentele la DNA,Frica
1734,1151,275,"SUA : FBI , îngrijorată de posibile violenţe înainte de învestirea lui -",Frica
1735,3379,113,Am terminat bsd cu inima îndurerată . Acum ce ar trebui să fac cu viața mea ?,Tristete
1736,1510,634,USR dă dreptate PSD-istilor din Prahova si spune ca PNL prefera metodele de intimidare a contracandidatilor,Frica
1737,864,864,"Craciun binecuvantat ! Sunt foarte bucuroasa ca am fost la Biserica catolica din Ploiesti in seara aceasta . Concertul de dinaintea liturghiei a fost fabulos , liturghia de asemenea , credinciosii fericiti ! Doamne ajuta , tuturor ! 🙏 ❤ ️",Bucurie
1738,1491,615,COVID-19 - Popularitatea din Ankara și Istanbul îi dă lui : turc,Frica
1739,429,429,"Împreuna suntem o familie și îi susținem pe ai noștri oriunde ar juca . Tu , Argeș , pentru mine ești singura iubire , te voi susține oriunde vei juca ! fcarges romania arges pitesti NicolaeDobrin forzaviola vr99 …",Bucurie
1740,86,86,Plimbare plăcută .. cea mai dulce fata,Bucurie
1741,1751,97,Javră muistă,Furie
1742,2708,247,"  Ba eu aș zice că vine din romglezescul menopauză : men - , pauză - pauză .   Ça va ?",Neutru
1743,1322,446,"Cea mai mare îngrijorare a acestor zile este provocată de   ⚠ COVID-19 , infecția produsă de ⚠ SARS-Cov-2 , noul coronavirus apărut în Wuhan , China 🇨 🇳 anul trecut . Având în vedere rapiditatea răspândirii virusului …",Frica
1744,777,777,Cea mai frumoasă scrisoare de dragoste !,Bucurie
1745,804,804,Bună seara . O seara minunata și distractiva sa aveți .,Bucurie
1746,2840,379,"  S. au gândit sa reducă spațiul închiriat pt birouri , ies mai ieftin ...",Neutru
1747,658,658,"  Puțină răbdare , veți avea binecuvântare neașteptată !",Bucurie
1748,2784,323,Da cu ce te ocupi tu in UK ? Scrii la reviste pentru ?,Neutru
1749,2263,609,păi futu -ți nația ta dacă noi îți puneam tema mai târziu decât trebuia ne făceai scandal dar tu îmi postezi NOAPTEA când eu DORM și mai vrei și să mă uit că -mi dai tu QUIZ a doua zi ? hai fugi de aici,Furie
1750,1264,388,"DCNews | Filmare REVOLTĂTOARE . , SCENĂ DE GROAZĂ în parc . Soțul ei : Am zis că ÎNGHEȚ la volan",Frica
1751,1620,744,Întro cheie serioasă : resturile de la Vatra Românească mi- au dat tot timpul .,Frica
1752,790,790,"   De obicei , am răbdare . :) Altfel , sunt mulțumită de Raiffeisen , nu aș vrea să mă mut .",Bucurie
1753,3480,214,Senzaţii neplacute 😣,Tristete
1754,2066,412,"Am intrat si eu pe twt , scandal , in toata regula ne numesc secte . Vedeti -va de viata voastra ca aveti si voi o varsta , dar voua va arde de drame pe twitter . Si daca tot sunteti voi atat de patrioti , va invit sa faceti ceva in tara asta ... hai pe bune acum ... penibil 🤐",Furie
1755,2112,458,"  Fiecare își spune opinia . Nu ti- a cerut și nu te- am jignit . Poate ar trebui să te gândești care dintre noi două suntem frustrate , cea   care publică poze cu necunoscuți și comentează gif -uri porno pe Twitter ( aka",Furie
1756,976,100,"Un ministru regional german s- a sinucis , ” profund îngrijorat ” de urmările pandemiei de coronavirusciprian.iana  ",Frica
1757,3987,721,"  Sper sa crească într- un an cât alții în zece . Deja au făcut -o . Schimbarea acum începe . Împărăția sa , majestatea sa , wathever ... Suferă ca un câine . Asa o mila ca îmi vine sa plâng ... Sper sa se tavaleasca in chinuri groaznice du",Tristete
1758,2052,398,"Daca nu sti ce is aia nervi , inseamna ca nu ai vorbit cu mine",Furie
1759,2721,260,preferate si vizitate de turisti in 2020,Neutru
1760,828,828,"Mama m- a întrebat doar dacă sunt sau nu corbi , scuze dar este prea amuzant 😂",Bucurie
1761,2848,387,"COVID19 : 5.231 de noi cazuri de persoane infectate cu coronavirus au fost înregistrate în România în ultimele 24 de ore , ajungându -se la un total de 983.217 îmbolnăviri . 880.429 au fost declarați vindecați . La terapie intensivă sunt internaţi 1.466 pacienţi .",Neutru
1762,3284,18,"Doar eu am impresia   ca -mi vine sfarsitul atunci cand mi se pune un junghi mai puternic sau m- apuca vreo durere mai acuta ? Imi da cu filme , cu ce- as fi facut/spus daca .. regrete si altele . 🤦 🏼‍ ♀ ️ 🤣 sa fie un soi de atacuri de panica ? ! Fereasca -ma 🥴",Tristete
1763,856,856,"Munca pe care o faci va ocupa o mare parte din viața ta , iar singurul mod prin care să te simți cu adevărat satisfăcut este să faci ceea ce crezi tu că e o muncă extraordinară și să iubești ceea ce faci .",Bucurie
1764,1827,173,"Este evident că se prăbușește imperiul american . Urât . O lume întreagă a văzut că împăratul era gol-goluț iar poporul supus este violent , agresiv , sălbatic , idiot , hoț , criminal , trădător de țară . Cine ia locul imperiului de tinichea ? Care vor fi cele 2 noi puteri ale lumii ?",Furie
1765,197,197,"Seara când vine , vine și liniștea , și momentul reculegerii , momentul în care mulțumim că suntem bine . Seara să vă aducă zâmbetul pe buze tuturor alături de cei dragi ! O seară binecuvântată cu clipe frumoase vă doresc !",Bucurie
1766,3923,657,Nasol : anul ăsta Paștele nostru cade în 2 mai !,Tristete
1767,490,490,mai bine suni la call-center -ul din irlanda . au niște omuleți foarte și acolo .,Bucurie
1768,3917,651,Nasol e că mulți români lucrează în ferme de nurci .,Tristete
1769,320,320,Cu plăcere ! Mersi frumos ! 💫 💛,Bucurie
1770,3649,383,"    Exceptand reptilienii , gura pacatosului , adevar graieste!Iar planeta asta chiar e condusa de unii pe care nu -i stii , dar care pot sa te aduca , usor , sub conditia umana , daca tot te- au convins ca nu exista . Partea neplacuta",Tristete
1771,3189,728,"caut să -mi iau niște lumini ( sau o lumină ) pentru stream . Asta arată genial   dar e scumpă ca boala .    Nu mă pricep . Need help pe recomandări .    Ceva mai ieftin ? light , LED și cu alimentare ușoară - la priză/usb ?   cc .",Neutru
1772,1502,626,"Sute de mii de în doar câteva luni , ce oribil măcel !",Frica
1773,2148,494,"    Nu ești decât un , nu ai făcut nimic la viața ta decât sa -ți dai cu părerea , muncește și tu 30 de ani sau mai mult și pe urma sa vorbești , ce am făcut noi o viața întreaga muncind și sâmb �",Furie
1774,3366,100,Mă bucur că mai sunt români de peste Prut care vizitează Basarabia . Chiar dacă e dezolant ...,Tristete
1775,3090,629,ah da cand n- aveam wi-fi tras si stateam in gradina sa prind de la primarie sa ascult muzica de la eurovision alea erau zilele,Neutru
1776,2400,746,daca iti fut o stanga peste moaca te refuza 3 spitale,Furie
1777,3038,577,"Turul Magazinelor 826 : Mi 10T Pro la ofertă , Realme X3 SuperZoom cu discount , laptop şi PC gaming la preţ bun  ",Neutru
1778,1344,468,"    Trist , va fi și mai trist ! Spuneam ieri , sunt deja 1,2 mil contracte suspendate și 110K concedieri . Va fi prăpăd . Îmi este tare milă de bieții oameni ! Nu vreau să fiu alarmist , urăsc chestia asta , însă",Frica
1779,344,344,Mi.asi dori sa fiu si eu in ipostaza aceiași ca el super clip te pup 😘 😘 😘,Bucurie
1780,3919,653,Cu alt nefericit .,Tristete
1781,1202,326,"Profesor decapitat lângă Paris , după ce le- ar fi arătat caricaturi cu Mahomed . Macron a calificat crima drept ” atac terorist ”   news stiri romania",Frica
1782,2286,632,"   Le este teamă de revoltă , mai vin și alegerile însă cel care conduce din umbră este swartz alias soros , asasinul are protecție în România .. Îl împinge în față pe prostul de arafat , probabil șantaj , are și ăla multe h",Furie
1783,3462,196,"Situaţie delicată şi neplăcută , dar asumată ...",Tristete
1784,751,751,"     Va respectam si va iubim pe amandoi in egala masura , trebuie sa inteleaga acest lucru ❤ au creat impreuna cea mai frumoasa poveste de dragoste , se respecta   si noi trebuie sa respectam 🙏 Va iub",Bucurie
1785,1283,407,"Uitasem că sunt la curs pentru că efectiv nimeni nu scotea un sunet și out of nowhere profa zice tare și apăsat   "" mai scrieți ? "" și m- am speriat în ultimul hal de mi- a venit cafeaua pe nas ...",Frica
1786,2022,368,ma fut in ea profa de contabilitate,Furie
1787,567,567,Dodon : Să ne mândrim că vorbim una dintre cele mai frumoase limbi din lume,Bucurie
1788,3159,698,"Ne exprimăm sprijinul nostru deplin pentru eforturile sale de a consolida implementarea reformelor , pe baza valorilor democratice , libertăților fundamentale și a statului de drept . Declarația comună :",Neutru
1789,1095,219,"   Dincolo de actul artistic , am stat de multe ori si m'am gandit cu ar fi intr'o lume d'asta idilica , plina de drogati , putori si betivi . Bai , sincer ... ma ia cu pe sira spirarii cand imi "" imagine "" mai ales ca pe ici , pe col",Frica
1790,2765,304,"Ai intre 18 și 30 de ani , locuiești in Europa și te entuziasmează ? Te vrem ! Aplică pentru YOUthDIG2021 până la data de 7 Februarie pentru a avea oportunitatea de a învăța , socializa și susține un Internet deschis , inclusiv si corect",Neutru
1791,3091,630,Poate stai în Ardeal . Iti recomand Oltenia . Mai ales aia de sub Munte . sunt cam ca italienii din Nordil Italiei .. În plus limba romana e cea mai apropiata de latina . Noi avem și genul neutru de exemplu . El a dispărut din alte limb,Neutru
1792,1929,275,"Atâta lume indignată , că ți se face și greață de atâția . Asimptomaticii nu sunt bolnavi , nu au suficenta cantitate de virus și , deci , nu au cu ce- i infecta pe restul . Dasteptul de serviciu , M Badea , nu se dezlipește de mască , ceea ce ar trebui să -l rușineze",Furie
1793,1082,206,nu te lăsa intimidat de .,Frica
1794,3865,599,"  Ceva mai melancolic , asa ca iarna",Tristete
1795,3385,119,"Milioane de animale din ferme suferă în cuști în fiecare an . Nechita-Adrian Oroș , protejați -le și susțineți inițiativa EndTheCageAge în Europa",Tristete
1796,1438,562,Se prelungește starea de alertă de frica protestelor în stradă   via,Frica
1797,328,328,"  Am avut o copilatie de vis ... Am trecut de la agonie la extaz . Doamne ! !   Chiar sunt tulburat . Am ce povesti nepotilor . E o bijuterie acel timp . Vacantele la Covasna , Tusnad sau Herculane ( cu care aveau ce spune , zone pitoresti si veneam cu",Bucurie
1798,1945,291,"Și când te gândești că totul a pornit de la "" nu există covid "" , apoi s- au convins că există dar "" noi nu ne lăsăm exploatați , nu purtăm mască ! "" .   După ce veți mai muri câțiva , puteți intra în parlament să cereți măști ! idiots !",Furie
1799,1935,281,s- au pornit ăștia pe grupul clasei bagamias ca iar ia foc caramida asta de tlf,Furie
1800,2467,6,Corp iluminat industrial led 50w 4000k alb neutru,Neutru
1801,859,859,De asemenea zambeste mult si fi fericita ♥ ༄Ai un zambet frumos ... arata -l ༄zambetul arata fericirea fetei Este uimitor,Bucurie
